,LATITUDE,LONGITUDE,ADDRESS,TO_WORK,TO_HOME
516,38.927477821858304,-77.08308506469214,"4237 GARFIELD STREET NW Washington, DC",37.36666666666667,44.15
517,38.88618792250658,-77.02091251887805,"600 MARYLAND AVENUE SW Washington, DC",36.733333333333334,46.5
518,38.97975352470002,-77.05880146132054,"3238 CHESTNUT STREET NW Washington, DC",37.766666666666666,56.9
519,38.91265755084466,-77.0473568723802,"2132 FLORIDA AVENUE NW Washington, DC",33.88333333333333,41.81666666666667
520,38.929376487348065,-77.09298386670005,"2939 49TH STREET NW Washington, DC",36.95,43.93333333333333
521,38.88441343613262,-76.96650177532086,"225 33RD STREET SE Washington, DC",52.03333333333333,59.06666666666667
522,38.90637004989248,-77.00667698664252,"1220 1ST STREET NE Washington, DC",44.63333333333333,55.583333333333336
523,38.87373609598424,-77.02786206158572,"964 OHIO DRIVE SW Washington, DC",31.583333333333332,42.63333333333333
524,38.91506185169673,-77.06480564415672,"3239 S STREET NW Washington, DC",33.65,41.266666666666666
525,38.96127579779382,-77.03861508668298,"1626 MANCHESTER LANE NW Washington, DC",46.233333333333334,54.45
526,38.934926571970905,-76.9661007896815,"2913 OTIS STREET NE Washington, DC",55.266666666666666,72.18333333333334
527,38.89129385670979,-77.0336665475612,"1400 CONSTITUTION AVENUE NW Washington, DC",32.3,38.78333333333333
528,38.857242007139334,-77.0126890418864,"235 WICK DRIVE SW Washington, DC",46.96666666666667,56.6
529,38.89200077708972,-76.91433312852526,"239 60TH STREET NE Washington, DC",65.36666666666666,71.16666666666667
530,38.917953265193766,-77.079642804619,"4119 PARKGLEN COURT NW Washington, DC",36.333333333333336,44.38333333333333
531,38.85296551163188,-76.9625367686492,"2832 31ST STREET SE Washington, DC",52.81666666666667,62.583333333333336
532,38.9021528954634,-76.99858055731464,"523 K STREET NE Washington, DC",44.93333333333333,54.4
533,38.86049319706127,-77.01561211716107,"2791 WATSON ROAD SW Washington, DC",31.65,48.6
534,38.95742391887139,-76.99480874478604,"782 KENNEDY STREET NE Washington, DC",55.983333333333334,75.73333333333333
535,38.971594590901574,-77.03866539235771,"1633 VAN BUREN STREET NW Washington, DC",45.083333333333336,57.333333333333336
536,38.96471721226898,-77.03886339609593,"6100 16TH STREET NW Washington, DC",44.166666666666664,68.7
537,38.96520847835555,-77.07733058609267,"5602 39TH STREET NW Washington, DC",35.61666666666667,53.56666666666667
538,38.9738509933043,-77.0387043517618,"7000 ALASKA AVENUE NW Washington, DC",41.81666666666667,57.8
539,38.92620136673169,-77.0291210268777,"1231 GIRARD STREET NW Washington, DC",44.46666666666667,53.15
540,38.942900898373516,-77.09220357990282,"4655 MASSACHUSETTS AVENUE NW Washington, DC",31.8,48.21666666666667
541,38.90528924435234,-77.07360151019856,"3773 PROSPECT STREET NW Washington, DC",29.916666666666668,38.55
542,38.875484422889826,-77.00239432733932,"201 TINGEY STREET SE Washington, DC",41.63333333333333,51.05
543,38.93351801083078,-77.08341308231878,"3269 SUTTON PLACE NW Washington, DC",37.45,52.983333333333334
544,38.93689408523521,-76.97907221981377,"3825 18TH STREET NE Washington, DC",54.7,70.61666666666666
545,38.94459090390315,-77.00838210128445,"4407 CLERMONT DRIVE NE Washington, DC",51.25,64.61666666666666
546,38.84608047589797,-76.97454105378827,"2022 TREMONT STREET SE Washington, DC",54.03333333333333,60.35
547,38.96774125080785,-77.03778343205742,"1614 TUCKERMAN STREET NW Washington, DC",45.25,57.0
548,38.89928237199065,-77.00928876768201,"7 G STREET NW Washington, DC",42.36666666666667,51.65
549,38.924937738274586,-77.09680859168378,"2710 CHAIN BRIDGE ROAD NW Washington, DC",34.5,51.666666666666664
550,38.86640938971629,-76.95963028279685,"1929 33RD STREET SE Washington, DC",53.46666666666667,57.583333333333336
551,38.899328430965994,-76.97784437459757,"1744 BENNING ROAD NE Washington, DC",50.4,64.73333333333333
552,38.89901315729002,-76.95208460035965,"3724 FOOTE STREET NE Washington, DC",53.983333333333334,64.8
553,38.82961115158544,-77.01710455785246,"4101 OVERLOOK AVENUE SW Washington, DC",41.93333333333333,57.2
554,38.835202739907004,-77.02346902901408,"934 ARNOLD AVENUE SW Washington, DC",46.733333333333334,56.766666666666666
555,38.85286631034892,-76.99663429952801,"2720 MARTIN LUTHER KING JR AVENUE SE Washington, DC",45.8,56.06666666666667
556,38.87843850796693,-76.94110064886422,"839 BURNS STREET SE Washington, DC",52.266666666666666,62.483333333333334
557,38.904434723831415,-77.06268647305623,"1069 WISCONSIN AVENUE NW Washington, DC",31.55,37.0
558,38.85260109791015,-76.9889240088858,"2705 ROBINSON PLACE SE Washington, DC",53.05,62.666666666666664
559,38.931710126419944,-77.08051542903996,"3243 SUTTON PLACE NW Washington, DC",38.35,53.56666666666667
560,38.92355359463678,-77.05838581045853,"2916 CLEVELAND AVENUE NW Washington, DC",35.766666666666666,41.9
561,38.89800358874086,-77.01220510549814,"600 NEW JERSEY AVENUE NW Washington, DC",39.93333333333333,49.15
562,38.88658115446302,-77.04631628987885,"201 WEST BASIN DRIVE SW Washington, DC",31.0,40.78333333333333
563,38.92910252459646,-76.99751628916593,"637 REGENT PLACE NE Washington, DC",53.86666666666667,65.2
564,38.91726336753702,-76.98843764644906,"1401 W STREET NE Washington, DC",52.75,60.28333333333333
565,38.85499392626299,-76.98383030112315,"2320 GAINESVILLE STREET SE Washington, DC",50.233333333333334,57.78333333333333
566,38.92486270452514,-76.97076571670841,"2424 EVARTS STREET NE Washington, DC",52.4,68.25
567,38.875477162872365,-77.04855778505204,"400 WEST BASIN DRIVE SW Washington, DC",30.75,41.266666666666666
568,38.93547148723049,-77.02045747930016,"632 PRINCETON PLACE NW Washington, DC",51.13333333333333,55.13333333333333
569,38.92215515538389,-77.10685793586809,"5200 SHERIER PLACE NW Washington, DC",33.36666666666667,50.016666666666666
570,38.83547119254495,-77.0233111423151,"934 ARNOLD AVENUE SW Washington, DC",46.733333333333334,56.766666666666666
571,38.942986861899726,-77.03600515957646,"4301 16TH STREET NW Washington, DC",41.95,51.46666666666667
572,38.90567030771945,-77.07217239515589,"3750 LIBRARY WALK NW Washington, DC",30.033333333333335,36.78333333333333
573,38.933781324237366,-76.99294511471567,"3605 10TH STREET NE Washington, DC",52.166666666666664,66.31666666666666
574,38.88689722217967,-77.02670522763144,"1050 INDEPENDENCE AVENUE SW Washington, DC",34.983333333333334,44.13333333333333
575,38.91491182483012,-77.04041545827513,"1745 SWANN STREET NW Washington, DC",39.11666666666667,46.166666666666664
576,38.87592268475525,-76.94176909903184,"810 RIDGE ROAD SE Washington, DC",53.78333333333333,61.31666666666667
577,38.831702048073836,-76.99952602159681,"430 CONDON TERRACE SE Washington, DC",51.43333333333333,57.21666666666667
578,38.873464726205825,-76.94257882290336,"4150 ALABAMA AVENUE SE Washington, DC",52.93333333333333,61.3
579,38.88045001192055,-77.02828753661873,"106 MARKET SQUARE SW Washington, DC",35.166666666666664,42.75
580,38.921466581828604,-76.96559822640856,"3000 ADAMS STREET NE Washington, DC",53.13333333333333,68.61666666666666
581,38.934729706655375,-77.06385209410409,"3149 NEWARK STREET NW Washington, DC",37.11666666666667,44.13333333333333
582,38.89609809833237,-76.97666028169208,"1918 E STREET NE Washington, DC",50.4,61.61666666666667
583,38.844144533521465,-76.99483435852152,"3023 8TH STREET SE Washington, DC",46.333333333333336,56.833333333333336
584,38.83543631179884,-76.99473063022909,"3700 9TH STREET SE Washington, DC",53.55,59.53333333333333
585,38.929376355639185,-77.02107264662838,"601 IRVING STREET NW Washington, DC",52.083333333333336,53.86666666666667
586,38.86100500187183,-77.01014369555016,"2741 DEFENSE BOULEVARD SW Washington, DC",44.36666666666667,54.833333333333336
587,38.94079768327489,-76.99481808468306,"728 TAYLOR STREET NE Washington, DC",52.15,67.08333333333333
588,38.85358392868529,-77.02357234004697,"234 MURRAY LANE SW Washington, DC",50.45,59.78333333333333
589,38.90478369944402,-76.94971044464204,"3699 JAY STREET NE Washington, DC",54.333333333333336,67.63333333333334
590,38.91469760220317,-76.97856123792897,"1710 17TH STREET NE Washington, DC",50.56666666666667,63.983333333333334
591,38.925705931571315,-76.95850128334256,"3139 FORT LINCOLN DRIVE NE Washington, DC",62.38333333333333,72.53333333333333
592,38.831787105012154,-77.01195091589976,"4000 2ND STREET SW Washington, DC",43.38333333333333,53.28333333333333
593,38.96795815733772,-77.0717317902332,"5901 NEVADA AVENUE NW Washington, DC",37.333333333333336,60.516666666666666
594,38.95121363595383,-76.98397864851272,"1501 GALLATIN PLACE NE Washington, DC",57.8,67.8
595,38.895807902663485,-76.99474378679699,"800 MARYLAND AVENUE NE Washington, DC",43.61666666666667,52.13333333333333
596,38.92790138971255,-77.09360622183722,"2901 49TH STREET NW Washington, DC",36.7,43.68333333333333
597,38.824512700343526,-76.9979582936034,"628 GALVESTON PLACE SE Washington, DC",48.75,54.78333333333333
598,38.81671408069424,-77.03041504723107,"1048 FOLEY AVENUE SW Washington, DC",38.25,47.4
599,38.954598418152294,-76.99316788210321,"1002 HAMILTON STREET NE Washington, DC",57.516666666666666,65.85
600,38.88521498046293,-76.94292284748197,"4332 D STREET SE Washington, DC",53.28333333333333,62.766666666666666
601,38.90696425304222,-77.01711158089518,"426 N STREET NW Washington, DC",41.95,52.65
602,38.931852400251685,-77.03151280862681,"1353 MONROE STREET NW Washington, DC",43.85,52.1
603,38.91242229493939,-77.03682201967332,"1640 16TH STREET NW Washington, DC",37.333333333333336,44.483333333333334
604,38.98000317840042,-77.0442544804014,"1813 PARKSIDE DRIVE NW Washington, DC",38.46666666666667,62.45
605,38.982354298843184,-77.03872755766145,"1742 HOLLY STREET NW Washington, DC",40.35,59.733333333333334
606,38.905450376669535,-77.00848852239768,"2 M STREET NE Washington, DC",47.03333333333333,53.46666666666667
607,38.880167625719864,-76.96495686929711,"3001 G STREET SE Washington, DC",51.0,59.11666666666667
608,38.91525200129487,-77.03817197278458,"1825 NEW HAMPSHIRE AVENUE NW Washington, DC",38.85,45.9
609,38.90752368315524,-76.95096589501861,"3549 A JAY STREET NE Washington, DC",52.15,67.6
610,38.982446478339845,-77.03166824273083,"7600 MORNINGSIDE DRIVE NW Washington, DC",42.68333333333333,60.15
611,38.955264960637315,-76.99689939701094,"5364 CHILLUM PLACE NE Washington, DC",57.3,64.98333333333333
612,38.89545426334187,-76.95646153084849,"3427 EADS STREET NE Washington, DC",49.43333333333333,62.166666666666664
613,38.85424519594089,-76.99164616777234,"2540 ELVANS ROAD SE Washington, DC",52.1,61.53333333333333
614,38.90451108178583,-77.0787786154726,"4301 CANAL ROAD NW Washington, DC",30.45,37.95
615,38.940541666478666,-76.99131766614602,"1007 TAYLOR STREET NE Washington, DC",53.25,68.21666666666667
616,38.90056705056666,-76.92266112732592,"5423 HUNT PLACE NE Washington, DC",61.166666666666664,69.43333333333334
617,38.88676295525344,-77.02779262818723,"280 12TH STREET SW Washington, DC",33.65,42.75
618,38.9567926592804,-77.0546576942586,"5300 27TH STREET NW Washington, DC",40.86666666666667,57.5
619,38.93875100899258,-77.1141286000364,"5900 MACARTHUR BOULEVARD NW Washington, DC",32.583333333333336,50.5
620,38.97099160186582,-77.04658158050152,"2500 HORSE STABLE ROAD NW Washington, DC",42.85,60.11666666666667
621,38.86794210520112,-77.02486095198144,"1081 OHIO DRIVE SW Washington, DC",33.05,43.93333333333333
622,38.91087396125491,-77.03730645637825,"1600 Q STREET NW Washington, DC",37.45,45.166666666666664
623,38.90478134266472,-77.0871363896017,"4611 LAVEROCK PLACE NW Washington, DC",32.666666666666664,39.266666666666666
624,38.962877334453545,-77.05687240182687,"2716 NEWLANDS STREET NW Washington, DC",41.166666666666664,57.68333333333333
625,38.94228215947979,-77.02901258658271,"1296 UPSHUR STREET NW Washington, DC",41.95,53.233333333333334
626,38.880371821753116,-76.9744998708411,"1950 M STREET SE Washington, DC",43.86666666666667,53.0
627,38.894760707079506,-77.04884450654988,"2201 C STREET NW Washington, DC",29.3,34.416666666666664
628,38.87470146522578,-77.05168304362726,"400 WEST BASIN DRIVE SW Washington, DC",30.75,41.266666666666666
629,38.96753282654285,-77.00676701789041,"6401 KANSAS AVENUE NE Washington, DC",52.53333333333333,61.983333333333334
630,38.85014351959275,-76.99536816070778,"2700 MARTIN LUTHER KING JR AVENUE SE Washington, DC",45.5,56.266666666666666
631,38.96910777513472,-77.06822752439297,"3327 QUESADA STREET NW Washington, DC",38.15,61.21666666666667
632,38.89240659831655,-77.03503981686272,"210 15TH STREET NW Washington, DC",32.46666666666667,38.95
633,38.8968189781964,-77.05443883196541,"601 NEW HAMPSHIRE AVENUE NW Washington, DC",30.833333333333332,37.21666666666667
634,38.95687192623754,-76.99513592053204,"757 KENNEDY STREET NE Washington, DC",56.016666666666666,75.68333333333334
635,38.87791950507436,-76.98199342423405,"1539 K STREET SE Washington, DC",44.083333333333336,53.95
636,38.94921967758997,-77.00695449734333,"4826 FORT TOTTEN DRIVE NE Washington, DC",54.06666666666667,62.13333333333333
637,38.87612608519442,-76.95953049231034,"3303 LOUD PLACE SE Washington, DC",49.8,57.9
638,38.87746322352156,-76.97349295446195,"1950 M STREET SE Washington, DC",43.86666666666667,53.0
639,38.91265077263785,-76.96950859519758,"3501 NEW YORK AVENUE NE Washington, DC",54.25,68.2
640,38.902344170850895,-77.00914004875902,"1010 NORTH CAPITOL STREET NW Washington, DC",42.28333333333333,52.6
641,38.967752606866846,-77.07173629470219,"3521 PATTERSON STREET NW Washington, DC",37.0,60.53333333333333
642,38.8895940853993,-77.04599661848835,"2000 CONSTITUTION AVENUE NW Washington, DC",29.233333333333334,34.46666666666667
643,38.89232957998733,-77.05527201499201,"27 OHIO DRIVE NW Washington, DC",31.716666666666665,43.05
644,38.88839937538342,-76.94933405216207,"3920 BURNS COURT SE Washington, DC",54.166666666666664,61.266666666666666
645,38.91372266918998,-77.09253743487471,"4749 MACARTHUR BOULEVARD NW Washington, DC",32.916666666666664,41.68333333333333
646,38.79854547140751,-77.03729546783507,"1042 FOLEY AVENUE SW Washington, DC",38.25,47.4
647,38.82285425968366,-77.01736393644211,"4545 OVERLOOK AVENUE SW Washington, DC",45.916666666666664,53.06666666666667
648,38.84507516989217,-77.02678915932596,"3035 ARNOLD AVENUE SW Washington, DC",47.1,57.5
649,38.95698992743319,-77.07049009721612,"5113 CONNECTICUT AVENUE NW Washington, DC",36.95,52.9
650,38.85325680371652,-76.98227104274265,"3080 STANTON ROAD SE Washington, DC",50.766666666666666,60.416666666666664
651,38.80352385731667,-77.02841381737008,"5001 SHEPHERD PARKWAY SW Washington, DC",42.88333333333333,52.06666666666667
652,38.8373898796951,-77.03551300488522,"580 MCGUIRE AVENUE SW Washington, DC",42.75,54.8
653,38.89482720507666,-77.04389479556806,"1900 E STREET NW Washington, DC",31.283333333333335,33.78333333333333
654,38.88759517214298,-76.98803587091255,"156 13TH STREET SE Washington, DC",46.65,54.28333333333333
655,38.925694279219954,-77.03730241871368,"1630 COLUMBIA ROAD NW Washington, DC",40.266666666666666,48.0
656,38.79932162937454,-77.03891300858025,"1042 FOLEY AVENUE SW Washington, DC",38.25,47.4
657,38.911079624985454,-77.01898716467714,"503 Q STREET NW Washington, DC",43.8,50.86666666666667
658,38.91530807128714,-76.98776021457478,"1240 NEW YORK AVENUE NE Washington, DC",48.916666666666664,57.583333333333336
659,38.95867771457795,-77.0661784084967,"5307 NEVADA AVENUE NW Washington, DC",39.31666666666667,55.333333333333336
660,38.853015640391774,-76.96445664113517,"3041 NAYLOR ROAD SE Washington, DC",55.93333333333333,61.766666666666666
661,38.957999140416405,-77.05649902313664,"2711 JENIFER STREET NW Washington, DC",41.28333333333333,57.56666666666667
662,38.92120443941956,-76.95029716730507,"2441 MARKET STREET NE Washington, DC",64.96666666666667,71.73333333333333
663,38.973325155092695,-77.03316122213518,"1395 ASPEN STREET NW Washington, DC",43.78333333333333,58.43333333333333
664,38.94882876904926,-77.00841565081068,"4801 NORTH CAPITOL STREET NE Washington, DC",52.583333333333336,60.483333333333334
665,38.86960930246436,-76.94101593074954,"4245 MASSACHUSETTS AVENUE SE Washington, DC",54.46666666666667,60.63333333333333
666,38.95131069196554,-77.01771158183061,"5004 4TH STREET NW Washington, DC",51.55,56.56666666666667
667,38.886416173121184,-77.00584260414794,"300 1ST STREET SE Washington, DC",40.8,47.6
668,38.98297168961373,-77.0278148077274,"7704 ALASKA AVENUE NW Washington, DC",43.266666666666666,60.21666666666667
669,38.945509502823086,-77.04363785439227,"4421 COLORADO AVENUE NW Washington, DC",42.583333333333336,51.65
670,38.951292341648575,-77.00247788105489,"550 GALLOWAY STREET NE Washington, DC",55.6,64.23333333333333
671,38.93438386921991,-76.97541034923192,"2016 NEWTON STREET NE Washington, DC",54.56666666666667,70.61666666666666
672,38.92630265604609,-76.97088681685163,"2412 FRANKLIN STREET NE Washington, DC",52.21666666666667,67.95
673,38.91685371787143,-76.96175837787207,"3300 NEW YORK AVENUE NE Washington, DC",54.31666666666667,67.38333333333334
674,38.893662376899954,-77.06237986244794,"2700 F STREET NW Washington, DC",27.6,37.083333333333336
675,38.90782713264187,-77.01671795718566,"403 N STREET NW Washington, DC",41.7,52.43333333333333
676,38.92303951623357,-77.05855060481815,"2602 29TH STREET NW Washington, DC",35.583333333333336,43.483333333333334
677,38.96994401515636,-77.06759681712745,"3333 RITTENHOUSE STREET NW Washington, DC",37.516666666666666,60.8
678,38.88894670885724,-77.02812093896642,"1203 JEFFERSON DRIVE SW Washington, DC",36.6,43.56666666666667
679,38.94200185069003,-77.10117037010816,"5100 UPTON STREET NW Washington, DC",33.71666666666667,49.583333333333336
680,38.91074707826161,-77.00959111998111,"12 FLORIDA AVENUE NW Washington, DC",44.833333333333336,56.8
681,38.90257601554759,-77.05027786986749,"108 WASHINGTON CIRCLE NW Washington, DC",31.466666666666665,37.88333333333333
682,38.954727768300366,-77.01153362302693,"5303 1ST STREET NW Washington, DC",52.78333333333333,60.55
683,38.86342062807974,-77.0415010436344,"1091 OHIO DRIVE SW Washington, DC",32.96666666666667,43.96666666666667
684,38.950203940486986,-77.01889090860911,"433 EMERSON STREET NW Washington, DC",50.7,55.81666666666667
685,38.92645446008549,-77.06259816458311,"3120 CLEVELAND AVENUE NW Washington, DC",35.93333333333333,43.06666666666667
686,38.90251855628698,-77.03467331411177,"1500 K STREET NW Washington, DC",35.416666666666664,42.3
687,38.952719288799415,-77.0390854252958,"5220 16TH STREET NW Washington, DC",45.416666666666664,53.03333333333333
688,38.855356655940696,-77.00942339926155,"172 THOMAS ROAD SW Washington, DC",45.75,55.81666666666667
689,38.862217888841556,-76.97821246346977,"1778 W STREET SE Washington, DC",49.0,57.35
690,38.822794581728644,-77.00550783837578,"4729 1ST STREET SW Washington, DC",48.766666666666666,55.766666666666666
691,38.883650163737926,-76.96623434104312,"225 33RD STREET SE Washington, DC",52.03333333333333,59.06666666666667
692,38.930312490745145,-77.07225299968756,"3001 WISCONSIN AVENUE NW Washington, DC",38.85,45.05
693,38.90454942794931,-77.00635368422962,"1150 1ST STREET NE Washington, DC",45.2,55.38333333333333
694,38.86999432270674,-77.01558772799159,"401 B STREET SW Washington, DC",38.15,44.483333333333334
695,38.92088287410963,-77.08804345026834,"2301 FOXHALL ROAD NW Washington, DC",36.88333333333333,43.11666666666667
696,38.843036563690234,-76.97318235534719,"2100 MISSISSIPPI AVENUE SE Washington, DC",54.11666666666667,59.31666666666667
697,38.88826174508683,-76.9405655620982,"4221 EAST CAPITOL STREET SE Washington, DC",52.833333333333336,62.45
698,38.949361725925165,-77.02633944809705,"925 DELAFIELD PLACE NW Washington, DC",44.38333333333333,53.416666666666664
699,38.87804882296641,-77.04531125407529,"1301 OHIO DRIVE SW Washington, DC",34.016666666666666,41.3
700,38.92927227761483,-77.01817339666637,"3026 PARK PLACE NW Washington, DC",50.78333333333333,54.61666666666667
701,38.916477199912244,-77.01044660918062,"35 RHODE ISLAND AVENUE NW Washington, DC",46.85,59.06666666666667
702,38.94763556880629,-76.99524607366688,"4808 8TH STREET NE Washington, DC",68.61666666666666,69.63333333333334
703,38.874967393383734,-76.95681964227545,"1221 34TH PLACE SE Washington, DC",50.86666666666667,57.833333333333336
704,38.92241006561246,-77.083651966962,"2325 42ND STREET NW Washington, DC",39.2,45.9
705,38.94299130912054,-77.06966132872483,"3530 VAN NESS STREET NW Washington, DC",37.45,55.11666666666667
706,38.856592299200116,-77.0188363863524,"2867 ROBBINS ROAD SW Washington, DC",50.7,58.25
707,38.962225134381264,-77.06444406824744,"5453 NEBRASKA AVENUE NW Washington, DC",38.85,55.5
708,38.9085706196117,-77.0078436149122,"44 NEW YORK AVENUE NE Washington, DC",44.416666666666664,52.43333333333333
709,38.79663364144749,-77.03780255042778,"1042 FOLEY AVENUE SW Washington, DC",38.25,47.4
710,38.93695083393364,-77.04109782386644,"1805 QUINCY STREET NW Washington, DC",42.2,52.833333333333336
711,38.82945834657142,-77.01465510571965,"199 CHESAPEAKE STREET SW Washington, DC",42.63333333333333,52.733333333333334
712,38.88689436474994,-76.97470935148525,"2001 EAST CAPITOL STREET SE Washington, DC",48.31666666666667,59.65
713,38.920635112218974,-77.04239647563207,"1805 BELMONT ROAD NW Washington, DC",38.43333333333333,46.63333333333333
714,38.969075561074355,-77.04767084848412,"2500 HORSE STABLE ROAD NW Washington, DC",42.85,60.11666666666667
715,38.91368688201787,-77.08423249060004,"1805 45TH STREET NW Washington, DC",33.3,39.78333333333333
716,38.8714328668586,-76.98718032093886,"1310 RIDGE PLACE SE Washington, DC",48.2,55.75
717,38.903114873665025,-76.97532903799895,"1909 MARYLAND AVENUE NE Washington, DC",53.85,66.0
718,38.917339986635035,-76.95525296229893,"3600 NEW YORK AVENUE NE Washington, DC",53.4,66.86666666666666
719,38.89545648030416,-76.9897516017972,"1211 DUNCAN PLACE NE Washington, DC",47.06666666666667,54.13333333333333
720,38.90473365901979,-76.93551126176433,"4606 LEE STREET NE Washington, DC",53.86666666666667,66.25
721,38.94974369594182,-77.07604827890913,"4547 NEBRASKA AVENUE NW Washington, DC",35.55,53.28333333333333
722,38.96495447413815,-77.08038353273713,"5545 41ST STREET NW Washington, DC",35.483333333333334,52.61666666666667
723,38.93837194346321,-77.10370236614467,"5150 ROCKWOOD PARKWAY NW Washington, DC",31.633333333333333,48.483333333333334
724,38.94394745738015,-77.07182468372712,"3640 VEAZEY STREET NW Washington, DC",37.5,54.083333333333336
725,38.91253738662607,-77.06631512732926,"1668 WISCONSIN AVENUE NW Washington, DC",36.93333333333333,45.06666666666667
726,38.951050884079315,-77.0705758183566,"3611 CHESAPEAKE STREET NW Washington, DC",37.65,53.05
727,38.91868715350387,-77.04767757692696,"2301 CONNECTICUT AVENUE NW Washington, DC",37.86666666666667,45.0
728,38.95479124491923,-77.0573880372842,"2815 ELLICOTT STREET NW Washington, DC",41.03333333333333,56.38333333333333
729,38.90475875135262,-77.01494476981608,"1100 NEW JERSEY AVENUE NW Washington, DC",42.03333333333333,51.666666666666664
730,38.958525540877915,-77.04586125185118,"5110 GLOVER DRIVE NW Washington, DC",35.93333333333333,53.53333333333333
731,38.81945142398458,-77.02995106795113,"1048 FOLEY AVENUE SW Washington, DC",38.25,47.4
732,38.892532993673406,-77.00975225426762,"1 CONSTITUTION AVENUE NE Washington, DC",39.35,46.71666666666667
733,38.8377871670338,-77.01057357826414,"55 WESTOVER AVENUE SW Washington, DC",47.916666666666664,57.35
734,38.87339924955701,-77.01279748567484,"1360 CANAL STREET SW Washington, DC",41.2,51.266666666666666
735,38.90277919500642,-77.02416522463938,"900 MASSACHUSETTS AVENUE NW Washington, DC",39.28333333333333,46.1
736,38.911216324284005,-76.99916763974673,"1348 4TH STREET NE Washington, DC",48.78333333333333,56.43333333333333
737,38.89380684018922,-77.04889545547749,"2201 C STREET NW Washington, DC",29.3,34.43333333333333
738,38.91333602937203,-77.07840574788929,"4101 RESERVOIR ROAD NW Washington, DC",35.016666666666666,41.71666666666667
739,38.92892785329709,-77.07441232889437,"3700 CATHEDRAL AVENUE NW Washington, DC",35.9,44.56666666666667
740,38.83904113414314,-77.01158782234583,"52 THEISEN STREET SW Washington, DC",47.96666666666667,57.43333333333333
741,38.841202368102486,-76.98550541448445,"1400 MISSISSIPPI AVENUE SE Washington, DC",54.03333333333333,60.18333333333333
742,38.881555852088184,-77.05743561041821,"1 WASHINGTON BOULEVARD SW Washington, DC",28.583333333333332,37.43333333333333
743,38.93445453444422,-76.98310918811838,"1529 OTIS STREET NE Washington, DC",55.2,71.11666666666666
744,38.89419289230665,-76.9383715832393,"4408 CLAY STREET NE Washington, DC",54.5,66.75
745,38.859332381234175,-77.01992692705012,"1071 OHIO DRIVE SW Washington, DC",33.15,43.88333333333333
746,38.92461389472028,-77.01096382417258,"2507 1ST STREET NW Washington, DC",48.06666666666667,60.18333333333333
747,38.91284832660987,-77.07438904826593,"1601 38TH STREET NW Washington, DC",33.583333333333336,42.38333333333333
748,38.94240970927578,-77.05483841074687,"4018 LINNEAN AVENUE NW Washington, DC",40.95,48.78333333333333
749,38.836155203352625,-76.98298831217483,"1350 SOUTHERN AVENUE SE Washington, DC",52.416666666666664,57.46666666666667
750,38.89164322813979,-76.96744885626735,"2400 EAST CAPITOL STREET SE Washington, DC",47.766666666666666,60.1
751,38.961888415642875,-77.01581034622663,"5919 3RD STREET NW Washington, DC",52.55,59.733333333333334
752,38.90341337454444,-77.01008406718421,"18 TEMPLE COURT NW Washington, DC",41.65,52.266666666666666
753,38.91363191582132,-77.03360902767058,"1424 S STREET NW Washington, DC",39.21666666666667,46.016666666666666
754,38.962665712095124,-77.00103996252132,"337 PEABODY STREET NE Washington, DC",54.03333333333333,63.06666666666667
755,38.85211977842105,-76.98240690214205,"1352 JASPER PLACE SE Washington, DC",50.18333333333333,59.81666666666667
756,38.93476046790655,-76.99212107928787,"1022 OTIS STREET NE Washington, DC",52.233333333333334,66.21666666666667
757,38.900098317118484,-76.99239509909196,"1001 H STREET NE Washington, DC",45.166666666666664,53.416666666666664
758,38.961659752872656,-77.01490744850975,"5911 2ND PLACE NW Washington, DC",52.71666666666667,60.233333333333334
759,38.89097955692626,-77.01507612669879,"301 CONSTITUTION AVENUE NW Washington, DC",37.28333333333333,43.85
760,38.85016282552128,-77.00987290846624,"109 BOUNDARY ROAD SW Washington, DC",44.583333333333336,57.25
761,38.89529066438705,-77.05865247100387,"2700 F STREET NW Washington, DC",27.6,37.083333333333336
762,38.91132562870208,-77.09362629357993,"4711 MACARTHUR BOULEVARD NW Washington, DC",32.71666666666667,41.88333333333333
763,38.93516392082493,-77.01847107830835,"3626 PARK PLACE NW Washington, DC",52.71666666666667,56.03333333333333
764,38.90423879409052,-77.0524557690789,"2425 L STREET NW Washington, DC",33.86666666666667,36.28333333333333
765,38.83029422893995,-77.03251767907759,"991 BELLEVUE DRIVE SW Washington, DC",44.05,54.61666666666667
766,38.84739516426223,-76.97631445595202,"1911 SAVANNAH TERRACE SE Washington, DC",53.5,63.03333333333333
767,38.8628663225954,-76.95687332085255,"3412 ALABAMA AVENUE SE Washington, DC",53.86666666666667,59.0
768,38.91082183269544,-77.08518246411816,"1607 45TH STREET NW Washington, DC",32.483333333333334,39.11666666666667
769,38.8289955713651,-77.0024589986742,"4311 3RD STREET SE Washington, DC",52.86666666666667,57.38333333333333
770,38.955479068965566,-77.00285604135797,"5462 3RD STREET NE Washington, DC",56.733333333333334,64.9
771,38.882097812056685,-77.05843626163761,"1 WASHINGTON BOULEVARD SW Washington, DC",28.583333333333332,37.43333333333333
772,38.92315638446517,-77.07976378576944,"4021 DAVIS PLACE NW Washington, DC",37.583333333333336,46.31666666666667
773,38.981111603150794,-77.05141676583885,"6940 OREGON AVENUE NW Washington, DC",39.6,58.05
